31-Jul-13,280000
31-Aug-13,295000
30-Sep-13,280000
31-Oct-13,275200
30-Nov-13,283000
31-Dec-13,295000
31-Jan-14,280000
28-Feb-14,315000
31-Mar-14,290000
30-Apr-14,280000
31-May-14,287000
30-Jun-14,282000
31-Jul-14,272000
31-Aug-14,300000
30-Sep-14,275000
31-Oct-14,296750
30-Nov-14,300200
31-Dec-14,295000
31-Jan-15,290000
28-Feb-15,292500
31-Mar-15,285000
30-Apr-15,315000
31-May-15,299000
30-Jun-15,290000
31-Jul-15,300000
31-Aug-15,290000
30-Sep-15,292000
31-Oct-15,320000
30-Nov-15,310000
31-Dec-15,320000
31-Jan-16,321000
29-Feb-16,338000
31-Mar-16,317000
30-Apr-16,340000
31-May-16,323000
30-Jun-16,320000
31-Jul-16,318000
31-Aug-16,340000
30-Sep-16,331500
31-Oct-16,342000
30-Nov-16,352200
31-Dec-16,355000
31-Jan-17,370000
28-Feb-17,375000
31-Mar-17,398500
30-Apr-17,385000
31-May-17,380000
30-Jun-17,373000
31-Jul-17,400000
31-Aug-17,405000
30-Sep-17,392000
31-Oct-17,395500
30-Nov-17,420000
31-Dec-17,418000
31-Jan-18,430000
28-Feb-18,444000
31-Mar-18,445000
30-Apr-18,430000
31-May-18,430000
30-Jun-18,430000
31-Jul-18,430000
31-Aug-18,445000
30-Sep-18,441000
31-Oct-18,460000
30-Nov-18,470000
31-Dec-18,454000
31-Jan-19,450000
28-Feb-19,472500
31-Mar-19,488000
30-Apr-19,465000
31-May-19,470000
30-Jun-19,475500
31-Jul-19,468000
31-Aug-19,500000
30-Sep-19,500000
31-Oct-19,535000
30-Nov-19,535000
