31-Jul-13,390000
31-Aug-13,389000
30-Sep-13,380000
31-Oct-13,400000
30-Nov-13,396000
31-Dec-13,415000
31-Jan-14,392500
28-Feb-14,412500
31-Mar-14,425000
30-Apr-14,375000
31-May-14,385000
30-Jun-14,400000
31-Jul-14,389000
31-Aug-14,355000
30-Sep-14,409000
31-Oct-14,370000
30-Nov-14,415000
31-Dec-14,405000
31-Jan-15,384300
28-Feb-15,383000
31-Mar-15,390000
30-Apr-15,400000
31-May-15,399000
30-Jun-15,436000
31-Jul-15,413000
31-Aug-15,379000
30-Sep-15,425000
31-Oct-15,430000
30-Nov-15,426000
31-Dec-15,430000
31-Jan-16,406000
29-Feb-16,440000
31-Mar-16,447500
30-Apr-16,490000
31-May-16,430000
30-Jun-16,426000
31-Jul-16,490000
31-Aug-16,510000
30-Sep-16,480000
31-Oct-16,499000
30-Nov-16,510000
31-Dec-16,490000
31-Jan-17,533000
28-Feb-17,520000
31-Mar-17,545000
30-Apr-17,495000
31-May-17,526500
30-Jun-17,581000
31-Jul-17,525000
31-Aug-17,495000
30-Sep-17,572500
31-Oct-17,519800
30-Nov-17,541000
31-Dec-17,550000
31-Jan-18,550000
28-Feb-18,549000
31-Mar-18,570000
30-Apr-18,530000
31-May-18,610000
30-Jun-18,571000
31-Jul-18,550000
31-Aug-18,615000
30-Sep-18,610000
31-Oct-18,610000
30-Nov-18,625000
31-Dec-18,582000
31-Jan-19,575000
28-Feb-19,585000
31-Mar-19,605000
30-Apr-19,596000
31-May-19,585000
30-Jun-19,635000
31-Jul-19,595650
31-Aug-19,615000
30-Sep-19,630000
31-Oct-19,620000
30-Nov-19,602000
